om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
683482,2024,03,14,2024-03-14,16:47:00,3,TX,48,0,1.25,0,0,0,0,32.9800,-97.2800,32.9800,-97.2800,0,0,0,0,0,439,0,0,0
683483,2024,03,14,2024-03-14,16:47:00,3,OK,40,0,0.75,0,0,0,0,34.9100,-95.7600,34.9100,-95.7600,0,0,0,0,0,121,0,0,0
683484,2024,03,14,2024-03-14,16:47:00,3,IN,18,0,2.85,0,0,50000,0,40.4500,-85.9300,40.4500,-85.9300,0,0,0,0,0,67,0,0,0
683485,2024,03,14,2024-03-14,16:48:00,3,OK,40,0,1.25,0,0,0,0,34.7900,-96.6800,34.7900,-96.6800,0,0,0,0,0,123,0,0,0
683486,2024,03,14,2024-03-14,16:49:00,3,OH,39,0,1.00,0,0,1000,0,40.9300,-84.3400,40.9300,-84.3400,0,0,0,0,0,137,0,0,0
683487,2024,03,14,2024-03-14,16:49:00,3,IL,17,0,2.00,0,0,0,0,39.1746,-89.6677,39.2037,-89.6115,0,0,0,0,0,135,0,0,0
683488,2024,03,14,2024-03-14,16:50:00,3,OK,40,0,1.75,0,0,20000,0,34.9009,-95.6917,34.9009,-95.6917,0,0,0,0,0,121,0,0,0
683489,2024,03,14,2024-03-14,16:50:00,3,OK,40,0,1.50,0,0,0,0,35.0721,-96.4236,35.0721,-96.4236,0,0,0,0,0,63,0,0,0
683490,2024,03,14,2024-03-14,16:51:00,3,OK,40,0,1.75,0,0,0,0,34.7989,-96.6993,34.7989,-96.6993,0,0,0,0,0,123,0,0,0
683491,2024,03,14,2024-03-14,16:52:00,3,IL,17,0,1.00,0,0,0,0,38.4300,-89.5500,38.4300,-89.5500,0,0,0,0,0,189,0,0,0
683492,2024,03,14,2024-03-14,16:52:00,3,OK,40,0,2.50,0,0,0,0,34.8309,-96.6737,34.8309,-96.6737,0,0,0,0,0,123,0,0,0
683493,2024,03,14,2024-03-14,16:53:00,3,OK,40,0,1.75,0,0,0,0,34.0900,-96.7700,34.0900,-96.7700,0,0,0,0,0,95,0,0,0
683494,2024,03,14,2024-03-14,16:53:00,3,OK,40,0,3.00,0,0,0,0,34.7800,-96.6800,34.7800,-96.6800,0,0,0,0,0,123,0,0,0
683495,2024,03,14,2024-03-14,16:53:00,3,TX,48,0,3.00,0,0,1000000,0,33.0000,-97.2600,33.0000,-97.2600,0,0,0,0,0,121,0,0,0
683496,2024,03,14,2024-03-14,16:53:00,3,IL,17,0,1.50,0,0,0,0,39.1411,-89.1173,39.1484,-89.1040,0,0,0,0,0,51,0,0,0
683497,2024,03,14,2024-03-14,16:54:00,3,OK,40,0,3.25,0,0,0,0,34.7513,-96.7008,34.7513,-96.7008,0,0,0,0,0,123,0,0,0
683498,2024,03,14,2024-03-14,16:54:00,3,OK,40,0,2.75,0,0,0,0,34.7711,-96.6810,34.7711,-96.6810,0,0,0,0,0,123,0,0,0
683499,2024,03,14,2024-03-14,16:54:00,3,OK,40,0,4.50,0,0,0,0,34.7625,-96.6589,34.7625,-96.6589,0,0,0,0,0,123,0,0,0
683500,2024,03,14,2024-03-14,16:54:00,3,OK,40,0,1.75,0,0,0,0,34.7883,-96.6708,34.7883,-96.6708,0,0,0,0,0,123,0,0,0
683501,2024,03,14,2024-03-14,16:54:00,3,OK,40,0,2.50,0,0,0,0,34.1000,-96.7900,34.1000,-96.7900,0,0,0,0,0,95,0,0,0
683502,2024,03,14,2024-03-14,16:55:00,3,OK,40,0,2.50,0,0,0,0,34.4400,-94.5600,34.4400,-94.5600,0,0,0,0,0,89,0,0,0
683503,2024,03,14,2024-03-14,16:55:00,3,OK,40,0,6.00,0,0,0,0,34.7672,-96.6611,34.7672,-96.6611,0,0,0,0,0,123,0,0,0
683504,2024,03,14,2024-03-14,16:55:00,3,OK,40,0,4.00,0,0,2000000,0,34.7700,-96.6800,34.7700,-96.6800,0,0,0,0,0,123,0,0,0
683505,2024,03,14,2024-03-14,16:55:00,3,IL,17,0,1.25,0,0,0,0,39.2800,-89.1200,39.2800,-89.1200,0,0,0,0,0,173,0,0,0
683506,2024,03,14,2024-03-14,16:56:00,3,OK,40,0,1.00,0,0,0,0,34.8592,-96.6579,34.8592,-96.6579,0,0,0,0,0,123,0,0,0
683507,2024,03,14,2024-03-14,16:58:00,3,OK,40,0,1.75,0,0,30000,0,34.9260,-95.7189,34.9260,-95.7189,0,0,0,0,0,121,0,0,0
683508,2024,03,14,2024-03-14,16:59:00,3,OK,40,0,4.00,0,0,0,0,34.7866,-96.6311,34.7866,-96.6311,0,0,0,0,0,123,0,0,0
683509,2024,03,14,2024-03-14,16:59:00,3,IL,17,0,1.00,0,0,0,0,38.7034,-90.1536,38.7015,-90.1353,0,0,0,0,0,119,0,0,0
683510,2024,03,14,2024-03-14,17:00:00,3,OK,40,0,2.50,0,0,30000,0,35.2425,-94.6200,35.2425,-94.6200,0,0,0,0,0,79,0,0,0
683511,2024,03,14,2024-03-14,17:01:00,3,OK,40,0,1.00,0,0,0,0,35.2245,-94.6136,35.2245,-94.6136,0,0,0,0,0,79,0,0,0
683512,2024,03,14,2024-03-14,17:04:00,3,IN,18,0,1.00,0,0,1000,0,40.5400,-85.6600,40.5400,-85.6600,0,0,0,0,0,53,0,0,0
683513,2024,03,14,2024-03-14,17:04:00,3,IL,17,0,2.50,0,0,0,0,38.2700,-89.5000,38.2580,-89.3288,0,0,0,0,0,189,0,0,0
683514,2024,03,14,2024-03-14,17:06:00,3,MO,29,0,2.00,0,0,0,0,38.8444,-90.8469,38.8278,-90.7006,0,0,0,0,0,183,0,0,0
683515,2024,03,14,2024-03-14,17:08:00,3,IN,18,0,1.50,0,0,0,0,40.0000,-86.4400,40.0000,-86.4400,0,0,0,0,0,11,0,0,0
683516,2024,03,14,2024-03-14,17:10:00,3,IL,17,0,1.00,0,0,0,0,39.2000,-89.4000,39.2000,-89.4000,0,0,0,0,0,135,0,0,0
683517,2024,03,14,2024-03-14,17:10:00,3,MS,28,0,1.00,0,0,0,0,33.7400,-88.4100,33.7400,-88.4100,0,0,0,0,0,95,0,0,0
683518,2024,03,14,2024-03-14,17:14:00,3,IL,17,0,1.00,0,0,0,0,39.4500,-88.6000,39.4500,-88.6000,0,0,0,0,0,173,0,0,0
683519,2024,03,14,2024-03-14,17:15:00,3,TX,48,0,2.75,0,0,5000000,0,33.0900,-97.1300,33.0900,-97.1300,0,0,0,0,0,121,0,0,0
683520,2024,03,14,2024-03-14,17:15:00,3,TX,48,0,2.50,0,0,700000,0,33.1200,-97.1800,33.1200,-97.1800,0,0,0,0,0,121,0,0,0
683521,2024,03,14,2024-03-14,17:15:00,3,TX,48,0,3.50,0,0,5000000,0,33.0600,-97.0900,33.0600,-97.0900,0,0,0,0,0,121,0,0,0
683522,2024,03,14,2024-03-14,17:16:00,3,OK,40,0,0.75,0,0,0,0,34.4013,-96.8211,34.4013,-96.8211,0,0,0,0,0,69,0,0,0
683523,2024,03,14,2024-03-14,17:16:00,3,AR,05,0,0.75,0,0,0,0,35.3902,-94.4075,35.3902,-94.4075,0,0,0,0,0,131,0,0,0
683524,2024,03,14,2024-03-14,17:18:00,3,IN,18,0,1.75,0,0,0,0,40.0000,-86.3500,40.0000,-86.3500,0,0,0,0,0,11,0,0,0
683525,2024,03,14,2024-03-14,17:18:00,3,AR,05,0,1.75,0,0,0,0,34.8300,-93.8600,34.8300,-93.8600,0,0,0,0,0,127,0,0,0
683526,2024,03,14,2024-03-14,17:19:00,3,OK,40,0,1.00,0,0,0,0,34.4194,-96.7935,34.4194,-96.7935,0,0,0,0,0,69,0,0,0
683527,2024,03,14,2024-03-14,17:19:00,3,IN,18,0,1.50,0,0,0,0,40.2200,-86.1100,40.2200,-86.1100,0,0,0,0,0,159,0,0,0
683528,2024,03,14,2024-03-14,17:22:00,3,AR,05,0,1.00,0,0,0,0,35.4548,-94.3511,35.4548,-94.3511,0,0,0,0,0,33,0,0,0
683529,2024,03,14,2024-03-14,17:23:00,3,OK,40,0,1.75,0,0,0,0,34.0274,-96.9002,34.0274,-96.9002,0,0,0,0,0,95,0,0,0
683530,2024,03,14,2024-03-14,17:25:00,3,OH,39,0,1.00,0,0,0,0,41.1099,-83.1900,41.1099,-83.1900,0,0,0,0,0,147,0,0,0
683531,2024,03,14,2024-03-14,17:25:00,3,OK,40,0,2.50,0,0,0,0,34.0820,-96.8895,34.0820,-96.8895,0,0,0,0,0,95,0,0,0
683532,2024,03,14,2024-03-14,17:26:00,3,TX,48,0,1.50,0,0,0,0,33.1000,-97.0800,33.1000,-97.0800,0,0,0,0,0,121,0,0,0
683533,2024,03,14,2024-03-14,17:26:00,3,IN,18,0,2.00,0,0,0,0,40.2700,-85.3900,40.2700,-85.3900,0,0,0,0,0,35,0,0,0
683534,2024,03,14,2024-03-14,17:26:00,3,TX,48,0,2.00,0,0,300000,0,33.0900,-97.0600,33.0900,-97.0600,0,0,0,0,0,121,0,0,0
683535,2024,03,14,2024-03-14,17:26:00,3,IL,17,0,1.75,0,0,0,0,38.4132,-90.0343,38.4839,-89.7559,0,0,0,0,0,163,0,0,0
683536,2024,03,14,2024-03-14,17:28:00,3,IN,18,0,1.00,0,0,0,0,40.2200,-86.0400,40.2200,-86.0400,0,0,0,0,0,159,0,0,0
683537,2024,03,14,2024-03-14,17:28:00,3,TX,48,0,2.00,0,0,250000,0,33.1200,-97.0600,33.1200,-97.0600,0,0,0,0,0,121,0,0,0
683538,2024,03,14,2024-03-14,17:29:00,3,OH,39,0,1.00,0,0,0,0,40.9586,-83.7848,40.9586,-83.7848,0,0,0,0,0,63,0,0,0
683539,2024,03,14,2024-03-14,17:29:00,3,OH,39,0,3.00,0,0,0,0,41.0519,-83.0150,41.0519,-83.0150,0,0,0,0,0,147,0,0,0
683540,2024,03,14,2024-03-14,17:30:00,3,OK,40,0,1.00,0,0,0,0,34.2763,-96.4948,34.2763,-96.4948,0,0,0,0,0,69,0,0,0
683541,2024,03,14,2024-03-14,17:30:00,3,IN,18,0,1.00,0,0,1000,0,40.4500,-85.2800,40.4500,-85.2800,0,0,0,0,0,9,0,0,0
683542,2024,03,14,2024-03-14,17:31:00,3,AR,05,0,3.00,0,0,0,0,34.8800,-93.6900,34.8800,-93.6900,0,0,0,0,0,149,0,0,0
683543,2024,03,14,2024-03-14,17:31:00,3,TX,48,0,1.50,0,0,0,0,33.1200,-97.0200,33.1200,-97.0200,0,0,0,0,0,121,0,0,0
683544,2024,03,14,2024-03-14,17:32:00,3,OK,40,0,1.00,0,0,0,0,34.9609,-95.3699,34.9609,-95.3699,0,0,0,0,0,77,0,0,0
683545,2024,03,14,2024-03-14,17:33:00,3,IN,18,0,1.75,0,0,0,0,40.0300,-86.1300,40.0300,-86.1300,0,0,0,0,0,57,0,0,0
683546,2024,03,14,2024-03-14,17:34:00,3,AR,05,0,1.50,0,0,0,0,35.5500,-93.1000,35.5500,-93.1000,0,0,0,0,0,115,0,0,0
683547,2024,03,14,2024-03-14,17:35:00,3,AR,05,0,1.50,0,0,0,0,35.5400,-93.0900,35.5400,-93.0900,0,0,0,0,0,115,0,0,0
683548,2024,03,14,2024-03-14,17:35:00,3,IN,18,0,1.25,0,0,1500,0,40.4500,-85.0800,40.4500,-85.0800,0,0,0,0,0,75,0,0,0
683549,2024,03,14,2024-03-14,17:36:00,3,IL,17,0,1.00,0,0,0,0,38.5139,-89.6335,38.4960,-89.6089,0,0,0,0,0,27,0,0,0
683550,2024,03,14,2024-03-14,17:37:00,3,IN,18,0,1.00,0,0,0,0,40.0000,-86.8800,40.0000,-86.8800,0,0,0,0,0,107,0,0,0
683551,2024,03,14,2024-03-14,17:39:00,3,IN,18,0,1.00,0,0,0,0,40.0500,-86.8100,40.0500,-86.8100,0,0,0,0,0,107,0,0,0
683552,2024,03,14,2024-03-14,17:39:00,3,IN,18,0,1.00,0,0,0,0,40.0500,-86.8100,40.0500,-86.8100,0,0,0,0,0,107,0,0,0
683553,2024,03,14,2024-03-14,17:45:00,3,OK,40,0,2.00,0,0,0,0,34.3700,-96.4200,34.3700,-96.4200,0,0,0,0,0,69,0,0,0
683554,2024,03,14,2024-03-14,17:47:00,3,TX,48,0,1.50,0,0,0,0,33.2100,-96.9400,33.2100,-96.9400,0,0,0,0,0,121,0,0,0
683555,2024,03,14,2024-03-14,17:47:00,3,IN,18,0,1.50,0,0,0,0,40.0300,-85.8900,40.0300,-85.8900,0,0,0,0,0,57,0,0,0
683556,2024,03,14,2024-03-14,17:48:00,3,OK,40,0,1.00,0,0,0,0,34.4717,-96.5517,34.4717,-96.5517,0,0,0,0,0,69,0,0,0
683557,2024,03,14,2024-03-14,17:50:00,3,TX,48,0,2.50,0,0,150000,0,33.1800,-96.8900,33.1800,-96.8900,0,0,0,0,0,121,0,0,0
683558,2024,03,14,2024-03-14,17:50:00,3,TX,48,0,1.25,0,0,0,0,33.1700,-96.9300,33.1700,-96.9300,0,0,0,0,0,121,0,0,0
683559,2024,03,14,2024-03-14,17:50:00,3,OH,39,0,1.75,0,0,0,0,40.4400,-84.0400,40.4400,-84.0400,0,0,0,0,0,149,0,0,0
683560,2024,03,14,2024-03-14,17:50:00,3,OH,39,0,1.75,0,0,0,0,40.4500,-84.0400,40.4500,-84.0400,0,0,0,0,0,149,0,0,0
683561,2024,03,14,2024-03-14,17:51:00,3,AR,05,0,1.50,0,0,0,0,34.4500,-93.5800,34.4500,-93.5800,0,0,0,0,0,97,0,0,0
683562,2024,03,14,2024-03-14,17:51:00,3,AR,05,0,1.00,0,0,0,0,34.5800,-94.2400,34.5800,-94.2400,0,0,0,0,0,113,0,0,0
683563,2024,03,14,2024-03-14,17:52:00,3,OK,40,0,0.75,0,0,0,0,34.7254,-96.6342,34.7254,-96.6342,0,0,0,0,0,123,0,0,0
683564,2024,03,14,2024-03-14,17:52:00,3,OH,39,0,2.75,0,0,0,0,40.4400,-84.0400,40.4400,-84.0400,0,0,0,0,0,149,0,0,0
683565,2024,03,14,2024-03-14,17:55:00,3,TX,48,0,2.00,0,0,100000,0,33.1800,-96.8900,33.1800,-96.8900,0,0,0,0,0,121,0,0,0
683566,2024,03,14,2024-03-14,17:55:00,3,TX,48,0,1.75,0,0,30000,0,33.1500,-96.8400,33.1500,-96.8400,0,0,0,0,0,85,0,0,0
683567,2024,03,14,2024-03-14,17:55:00,3,OK,40,0,1.75,0,0,0,0,34.9103,-96.1369,34.9103,-96.1369,0,0,0,0,0,63,0,0,0
683568,2024,03,14,2024-03-14,17:55:00,3,OH,39,0,2.00,0,0,0,0,40.4400,-83.9900,40.4400,-83.9900,0,0,0,0,0,91,0,0,0
683569,2024,03,14,2024-03-14,17:56:00,3,OK,40,0,1.75,0,0,0,0,34.9000,-96.0993,34.9000,-96.0993,0,0,0,0,0,63,0,0,0
683570,2024,03,14,2024-03-14,17:57:00,3,OK,40,0,1.00,0,0,0,0,35.1034,-95.1810,35.1034,-95.1810,0,0,0,0,0,61,0,0,0
683571,2024,03,14,2024-03-14,17:57:00,3,IN,18,0,1.00,0,0,0,0,40.0100,-86.5800,40.0100,-86.5800,0,0,0,0,0,11,0,0,0
683572,2024,03,14,2024-03-14,18:00:00,3,OK,40,0,0.75,0,0,0,0,34.9432,-96.0042,34.9432,-96.0042,0,0,0,0,0,121,0,0,0
683573,2024,03,14,2024-03-14,18:03:00,3,OK,40,0,1.25,0,0,15000,0,34.9300,-96.0583,34.9300,-96.0583,0,0,0,0,0,121,0,0,0
683574,2024,03,14,2024-03-14,18:03:00,3,OH,39,0,2.00,0,0,0,0,41.0006,-82.7301,41.0006,-82.7301,0,0,0,0,0,77,0,0,0
683575,2024,03,14,2024-03-14,18:05:00,3,MS,28,0,1.00,0,0,0,0,34.2900,-88.1900,34.2900,-88.1900,0,0,0,0,0,57,0,0,0
683576,2024,03,14,2024-03-14,18:09:00,3,OK,40,0,1.00,0,0,0,0,34.4700,-96.2200,34.4700,-96.2200,0,0,0,0,0,29,0,0,0
683577,2024,03,14,2024-03-14,18:10:00,3,OH,39,0,0.75,0,0,0,0,40.7800,-80.7700,40.7800,-80.7700,0,0,0,0,0,29,0,0,0
683578,2024,03,14,2024-03-14,18:10:00,3,IL,17,0,1.00,0,0,0,0,38.3908,-89.3711,38.3884,-89.1720,0,0,0,0,0,189,0,0,0
683579,2024,03,14,2024-03-14,18:13:00,3,OH,39,0,1.25,0,0,0,0,40.4600,-83.6700,40.4600,-83.6700,0,0,0,0,0,91,0,0,0
683580,2024,03,14,2024-03-14,18:15:00,3,TX,48,0,1.50,0,0,0,0,33.2300,-96.9300,33.2300,-96.9300,0,0,0,0,0,121,0,0,0
683581,2024,03,14,2024-03-14,18:18:00,3,AR,05,0,1.00,0,0,0,0,34.6100,-94.1300,34.6100,-94.1300,0,0,0,0,0,113,0,0,0
683582,2024,03,14,2024-03-14,18:19:00,3,IN,18,0,1.00,0,0,0,0,39.6600,-87.4000,39.6600,-87.4000,0,0,0,0,0,165,0,0,0
683583,2024,03,14,2024-03-14,18:19:00,3,IN,18,0,1.00,0,0,0,0,39.5600,-86.9200,39.5600,-86.9200,0,0,0,0,0,133,0,0,0
683584,2024,03,14,2024-03-14,18:21:00,3,TX,48,0,1.75,0,0,50000,0,33.2800,-96.7400,33.2800,-96.7400,0,0,0,0,0,85,0,0,0
683585,2024,03,14,2024-03-14,18:23:00,3,OK,40,0,1.25,0,0,0,0,34.1905,-96.5313,34.1905,-96.5313,0,0,0,0,0,69,0,0,0
683586,2024,03,14,2024-03-14,18:25:00,3,IN,18,0,1.00,0,0,0,0,40.0000,-85.4900,40.0000,-85.4900,0,0,0,0,0,65,0,0,0
683587,2024,03,14,2024-03-14,18:27:00,3,OK,40,0,1.00,0,0,0,0,35.2233,-94.9064,35.2233,-94.9064,0,0,0,0,0,61,0,0,0
683588,2024,03,14,2024-03-14,18:28:00,3,OK,40,0,1.00,0,0,0,0,34.2359,-96.6793,34.2359,-96.6793,0,0,0,0,0,69,0,0,0
683589,2024,03,14,2024-03-14,18:30:00,3,OK,40,0,0.75,0,0,0,0,35.2400,-95.5300,35.2400,-95.5300,0,0,0,0,0,121,0,0,0
683590,2024,03,14,2024-03-14,18:30:00,3,IL,17,0,1.00,0,0,0,0,38.3701,-89.0512,38.2590,-88.7300,0,0,0,0,0,81,0,0,0
683591,2024,03,14,2024-03-14,18:36:00,3,OK,40,0,1.00,0,0,0,0,34.1458,-96.5045,34.1458,-96.5045,0,0,0,0,0,69,0,0,0
683592,2024,03,14,2024-03-14,18:38:00,3,OH,39,0,1.00,0,0,0,0,40.4300,-83.3000,40.4300,-83.3000,0,0,0,0,0,159,0,0,0
683593,2024,03,14,2024-03-14,18:54:00,3,PA,42,0,0.75,0,0,0,0,40.7100,-80.4800,40.7100,-80.4800,0,0,0,0,0,7,0,0,0
683594,2024,03,14,2024-03-14,18:55:00,3,AR,05,0,1.00,0,0,0,0,35.3350,-94.1744,35.3350,-94.1744,0,0,0,0,0,131,0,0,0
683595,2024,03,14,2024-03-14,18:55:00,3,OK,40,0,1.00,0,0,0,0,35.2245,-94.6136,35.2245,-94.6136,0,0,0,0,0,79,0,0,0
683596,2024,03,14,2024-03-14,18:55:00,3,PA,42,0,1.25,0,0,0,0,40.7500,-80.2700,40.7500,-80.2700,0,0,0,0,0,7,0,0,0
683597,2024,03,14,2024-03-14,18:57:00,3,OH,39,0,1.00,0,0,0,0,39.9500,-82.4200,39.9500,-82.4200,0,0,0,0,0,89,0,0,0
683598,2024,03,14,2024-03-14,18:59:00,3,OH,39,0,1.00,0,0,0,0,40.0000,-82.4000,40.0000,-82.4000,0,0,0,0,0,89,0,0,0
683599,2024,03,14,2024-03-14,19:00:00,3,PA,42,0,1.00,0,0,0,0,40.7700,-80.3700,40.7700,-80.3700,0,0,0,0,0,7,0,0,0
683600,2024,03,14,2024-03-14,19:01:00,3,AR,05,0,1.00,0,0,0,0,35.9900,-90.7200,35.9900,-90.7200,0,0,0,0,0,55,0,0,0
683601,2024,03,14,2024-03-14,19:03:00,3,PA,42,0,1.00,0,0,0,0,40.7400,-80.3100,40.7400,-80.3100,0,0,0,0,0,7,0,0,0
683602,2024,03,14,2024-03-14,19:03:00,3,OH,39,0,1.00,0,0,0,0,40.3000,-83.0700,40.3000,-83.0700,0,0,0,0,0,41,0,0,0
683603,2024,03,14,2024-03-14,19:04:00,3,OH,39,0,1.75,0,0,0,0,40.2700,-83.0700,40.2700,-83.0700,0,0,0,0,0,41,0,0,0
683604,2024,03,14,2024-03-14,19:04:00,3,AR,05,0,1.00,0,0,0,0,36.0100,-90.7000,36.0100,-90.7000,0,0,0,0,0,55,0,0,0
683605,2024,03,14,2024-03-14,19:05:00,3,TX,48,0,0.75,0,0,0,0,33.5700,-96.4100,33.5700,-96.4100,0,0,0,0,0,181,0,0,0
683606,2024,03,14,2024-03-14,19:05:00,3,AR,05,0,2.75,0,0,0,0,34.6900,-93.0500,34.6900,-93.0500,0,0,0,0,0,51,0,0,0
683607,2024,03,14,2024-03-14,19:07:00,3,PA,42,0,1.25,0,0,0,0,40.7900,-80.1400,40.7900,-80.1400,0,0,0,0,0,19,0,0,0
683608,2024,03,14,2024-03-14,19:09:00,3,PA,42,0,1.00,0,0,0,0,40.8000,-80.1300,40.8000,-80.1300,0,0,0,0,0,19,0,0,0
683609,2024,03,14,2024-03-14,19:09:00,3,OK,40,0,1.00,0,0,0,0,34.4700,-94.6600,34.4700,-94.6600,0,0,0,0,0,89,0,0,0
683610,2024,03,14,2024-03-14,19:10:00,3,PA,42,0,0.88,0,0,0,0,40.8400,-79.9900,40.8400,-79.9900,0,0,0,0,0,19,0,0,0
683611,2024,03,14,2024-03-14,19:10:00,3,PA,42,0,0.88,0,0,0,0,40.6900,-80.3100,40.6900,-80.3100,0,0,0,0,0,7,0,0,0
683612,2024,03,14,2024-03-14,19:14:00,3,PA,42,0,0.88,0,0,0,0,40.8500,-79.9400,40.8500,-79.9400,0,0,0,0,0,19,0,0,0
683613,2024,03,14,2024-03-14,19:15:00,3,OH,39,0,2.00,0,0,0,0,40.2500,-82.8700,40.2500,-82.8700,0,0,0,0,0,41,0,0,0
683614,2024,03,14,2024-03-14,19:17:00,3,PA,42,0,0.88,0,0,0,0,40.8600,-79.9000,40.8600,-79.9000,0,0,0,0,0,19,0,0,0
683615,2024,03,14,2024-03-14,19:18:00,3,OK,40,0,1.75,0,0,0,0,34.3403,-96.1546,34.3403,-96.1546,0,0,0,0,0,5,0,0,0
683616,2024,03,14,2024-03-14,19:20:00,3,AR,05,0,1.25,0,0,0,0,35.9200,-90.5700,35.9200,-90.5700,0,0,0,0,0,31,0,0,0
683617,2024,03,14,2024-03-14,19:21:00,3,OH,39,0,1.00,0,0,0,0,40.1200,-82.0100,40.1200,-82.0100,0,0,0,0,0,119,0,0,0
683618,2024,03,14,2024-03-14,19:23:00,3,OH,39,0,1.50,0,0,0,0,40.1200,-82.0100,40.1200,-82.0100,0,0,0,0,0,119,0,0,0
683619,2024,03,14,2024-03-14,19:26:00,3,TX,48,0,1.00,0,0,0,0,33.3300,-96.5500,33.3300,-96.5500,0,0,0,0,0,85,0,0,0
683620,2024,03,14,2024-03-14,19:28:00,3,AR,05,0,1.25,0,0,0,0,34.6700,-93.0000,34.6700,-93.0000,0,0,0,0,0,51,0,0,0
683621,2024,03,14,2024-03-14,19:29:00,3,AR,05,0,1.75,0,0,0,0,34.3100,-92.5600,34.3100,-92.5600,0,0,0,0,0,53,0,0,0
683622,2024,03,14,2024-03-14,19:30:00,3,OH,39,0,1.00,0,0,0,0,40.3300,-81.5200,40.3300,-81.5200,0,0,0,0,0,157,0,0,0
683623,2024,03,14,2024-03-14,19:30:00,3,AR,05,0,1.00,0,0,0,0,35.8130,-90.6795,35.8130,-90.6795,0,0,0,0,0,31,0,0,0
683624,2024,03,14,2024-03-14,19:31:00,3,TX,48,0,1.25,0,0,0,0,33.3800,-96.4000,33.3800,-96.4000,0,0,0,0,0,85,0,0,0
683625,2024,03,14,2024-03-14,19:32:00,3,OH,39,0,0.75,0,0,0,0,40.3000,-81.6000,40.3000,-81.6000,0,0,0,0,0,157,0,0,0
683626,2024,03,14,2024-03-14,19:35:00,3,AR,05,0,1.50,0,0,0,0,34.6900,-93.5200,34.6900,-93.5200,0,0,0,0,0,97,0,0,0
683627,2024,03,14,2024-03-14,19:38:00,3,TX,48,0,1.75,0,0,5000,0,33.4200,-96.3100,33.4200,-96.3100,0,0,0,0,0,147,0,0,0
683628,2024,03,14,2024-03-14,19:40:00,3,TN,47,0,1.00,0,0,0,0,35.2864,-87.5652,35.2864,-87.5652,0,0,0,0,0,99,0,0,0
683629,2024,03,14,2024-03-14,19:40:00,3,TN,47,0,1.50,0,0,0,0,35.3092,-87.5013,35.3092,-87.5013,0,0,0,0,0,99,0,0,0
683630,2024,03,14,2024-03-14,19:46:00,3,IL,17,0,0.88,0,0,0,0,37.6800,-88.6317,37.6800,-88.6317,0,0,0,0,0,165,0,0,0
683631,2024,03,14,2024-03-14,19:46:00,3,IL,17,0,0.75,0,0,0,0,38.0300,-88.0500,38.0300,-88.0500,0,0,0,0,0,193,0,0,0
683632,2024,03,14,2024-03-14,19:48:00,3,OH,39,0,1.25,0,0,0,0,40.2800,-81.4700,40.2800,-81.4700,0,0,0,0,0,157,0,0,0
683633,2024,03,14,2024-03-14,19:50:00,3,OH,39,0,0.88,0,0,0,0,40.6200,-81.1500,40.6200,-81.1500,0,0,0,0,0,19,0,0,0
683634,2024,03,14,2024-03-14,19:53:00,3,OH,39,0,1.00,0,0,0,0,39.1800,-83.9500,39.1800,-83.9500,0,0,0,0,0,15,0,0,0
683635,2024,03,14,2024-03-14,19:55:00,3,IN,18,0,0.88,0,0,0,0,38.8800,-87.0800,38.8800,-87.0800,0,0,0,0,0,27,0,0,0
683636,2024,03,14,2024-03-14,20:00:00,3,KY,21,0,0.88,0,0,0,0,36.6066,-88.3269,36.6066,-88.3269,0,0,0,0,0,35,0,0,0
683637,2024,03,14,2024-03-14,20:00:00,3,TX,48,0,1.50,0,0,0,0,33.3400,-95.7500,33.3400,-95.7500,0,0,0,0,0,119,0,0,0
683638,2024,03,14,2024-03-14,20:00:00,3,PA,42,0,0.75,0,0,0,0,40.7100,-80.4600,40.7100,-80.4600,0,0,0,0,0,7,0,0,0
683639,2024,03,14,2024-03-14,20:08:00,3,AR,05,0,1.00,0,0,0,0,34.7800,-92.5100,34.7800,-92.5100,0,0,0,0,0,119,0,0,0
683640,2024,03,14,2024-03-14,20:15:00,3,PA,42,0,0.75,0,0,0,0,40.6900,-80.3100,40.6900,-80.3100,0,0,0,0,0,7,0,0,0
683641,2024,03,14,2024-03-14,20:20:00,3,IN,18,0,1.00,0,0,0,0,38.4855,-87.2800,38.4855,-87.2800,0,0,0,0,0,125,0,0,0
683642,2024,03,14,2024-03-14,20:31:00,3,IN,18,0,1.00,0,0,0,0,38.3700,-86.4700,38.3700,-86.4700,0,0,0,0,0,25,0,0,0
683643,2024,03,14,2024-03-14,20:45:00,3,IN,18,0,1.00,0,0,0,0,38.3000,-87.0000,38.3000,-87.0000,0,0,0,0,0,37,0,0,0
683644,2024,03,14,2024-03-14,20:45:00,3,KY,21,0,0.75,0,0,0,0,37.8567,-87.5660,37.8567,-87.5660,0,0,0,0,0,101,0,0,0
683645,2024,03,14,2024-03-14,20:48:00,3,IN,18,0,1.00,0,0,0,0,38.3900,-86.3500,38.3900,-86.3500,0,0,0,0,0,25,0,0,0
683646,2024,03,14,2024-03-14,20:51:00,3,KY,21,0,1.00,0,0,0,0,38.6200,-85.3200,38.6200,-85.3200,0,0,0,0,0,223,0,0,0
